beachId,nameGr,nameEn,regionId,region,group,status,checkedAt,reason,candidateCount,acceptedImageUrl,sourcePageUrl
1336,Κοχύλια,Kochylia,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1337,Λάψαρνα,Lapsarna,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1338,Λίμενας,Limenas,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1339,Λαγκάδα,Lagkada,north-aegean-lesvos,Lesvos,north_aegean,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
1340,Λαμπρίνη ή Ουζούν Σοκάκ,Lamprini i Ouzoun Sokak,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1341,Λιγονάρι,Ligonari,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1344,Μάλαθρα,Malathra,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1345,Μπάκερος,Bakeros,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1346,Μπαλίνη,Balini,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1348,Νησέλια,Niselia,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1349,Ντάλαντος,Dalantos,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1350,Ξέρες Ευρειακής,Xeres Evriakis,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1351,Πάτος,Patos,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1353,Παραλία Αμμούδι,Paralia Ammoudi,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1355,Παραλία Γυμνιστών Χρούσος,Paralia Gymniston Chrousos,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1356,Παραλία Δρότας,Paralia Drotas,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1360,Παραλία Τσόνια,Paralia Tsonia,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1361,Περιστεριά,Peristeria,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1362,Πεταλίδι,Petalidi,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1363,Πλαζ Κανόνι,Plaz Kanoni,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1365,Πυραμιές,Pyramies,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1366,Τηλέγραφος,Tilegrafos,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1368,Τσίλια,Tsilia,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1370,Τσιχλιώτα,Tsichliota,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1371,Τσιχράντα,Tsichranta,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1372,Φανερωμένη,Faneromeni,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1373,Φαρά,Fara,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1375,Χαλατσές,Chalatses,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1378,Χρούσος,Chrousos,north-aegean-lesvos,Lesvos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1383,Χαντάκι,Chantaki,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1387,Πλάκα (ανατολικός όρμος),Plaka (anatolikos ormos),north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1388,Πλάκα (δυτικός όρμος),Plaka (dytikos ormos),north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1389,Πλατάνα,Platana,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1393,Άσπρος Κάβος,Aspros Kavos,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1394,Κλήμα,Klima,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1395,Αράπης,Arapis,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1399,Καλαδάκια,Kaladakia,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1400,Κουκουναρά,Koukounara,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1401,Κυριακού,Kyriakou,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1405,Μεγάλη Λάκκα,Megali Lakka,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1409,Άσπρες (ανατολική ακτή),Aspres (anatoliki akti),north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1410,Παραλία Βεργής,Paralia Vergis,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1414,Ροδίτσες,Roditses,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1418,Ψιλή Άμμος Μαραθοκάμπου,Psili Ammos Marathokampou,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3037,Σάμος Βαθύ Μαούνες,Samos Vathy Maounes,north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3106,Λιμνιώνας (Σάμος),Limnionas (Samos),north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3107,Πλάκα (Σάμος),Plaka (Samos),north-aegean-samos,Samos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1419,Άγιος Δημήτριος,Agios Dimitrios,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1420,Άγιος Αντώνιος,Agios Antonios,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1421,Άγιος Νικόλαος,Agios Nikolaos,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
1422,Αλονίτσι,Alonitsi,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1423,Γουρνιά,Gournia,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1424,Λιδαριό,Lidario,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1426,Τρηγάρη,Trigari,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1427,Τρυπητή,Trypiti,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
1428,Φράγκου,Fragkou,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1429,Φτελιό,Ftelio,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1430,Ροδοκάλι,Rodokali,north-aegean-agios-efstratios,Agios Efstratios,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1432,Διαπόρι (δυτική ακτή),Diapori (dytiki akti),north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1433,Γομάτι,Gomati,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1434,Καρβουνόλακκα,Karvounolakka,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1435,Κάσπακας,Kaspakas,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1436,Καταπόδι,Katapodi,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1437,Κόκκινα (βόρειος όρμος),Kokkina (vorios ormos),north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1438,Λιμάνι Αγιάς,Limani Agias,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1439,Λουρί,Louri,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1440,Παναγιάς Πηγάδελι,Panagias Pigadeli,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1441,Παρθενόμυθος,Parthenomythos,north-aegean-lemnos,Lemnos,north_aegean,accepted,2026-06-28T14:18:22.955Z,"Commons Greek description identifies Parthenomitos beach at Agia Sofia, Lemnos; matched to Parthenomythos and visual QA shows the beach.",1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Parthenomitos%20beach.jpg&width=800,https://commons.wikimedia.org/wiki/File%3AParthenomitos%20beach.jpg
1442,Σκανδάλη,Skandali,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1443,Σκίδι,Skidi,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1444,Τρυγή,Trygi,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1446,Άγιος Ιωάννης,Agios Ioannis,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1447,Βάθρακας,Vathrakas,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1450,Καλλιθέα,Kallithea,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1451,Κατάλακκο,Katalakko,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1452,Κόκκινα (νότιος όρμος),Kokkina (notios ormos),north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1453,Μαντρί,Mantri,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1454,Μεγάλο Φαναράκι,Megalo Fanaraki,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1455,Μικρό Φαναράκι,Mikro Fanaraki,north-aegean-lemnos,Lemnos,north_aegean,rejected,2026-06-28T13:41:44.150Z,"Rejected after source/visual QA: candidates are Fanaraki sea-bay/geology views, not a clear Mikro Fanaraki beach photo.",6,,
1458,Θάνος,Thanos,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1460,Παραλία Μακρύς Γυαλός,Paralia Makrys Gyalos,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1461,Πλατύ,Platy,north-aegean-lemnos,Lemnos,north_aegean,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",7,,
1462,Στίβι ή Πλαγίσος Μώλος,Stivi i Plagisos Molos,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1463,Πλάκα,Plaka,north-aegean-lemnos,Lemnos,north_aegean,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
1466,Σαράβαρη,Saravari,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1468,Τούρκικος Γιαλός,Tourkikos Gialos,north-aegean-lemnos,Lemnos,north_aegean,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
1469,Φαρακλού,Faraklou,north-aegean-lemnos,Lemnos,north_aegean,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1470,Χαβούλι,Chavouli,north-aegean-lemnos,Lemnos,north_aegean,accepted,2026-06-28T14:18:22.955Z,Commons title and description identify Havouli/Chavouli beach in Lemnos; visual QA shows the beach.,1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Havouli%20beach%20in%20Lemnos%20island%2C%20Greece.jpg&width=800,https://commons.wikimedia.org/wiki/File%3AHavouli%20beach%20in%20Lemnos%20island%2C%20Greece.jpg
1471,Ανάβαλος,Anavalos,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1473,Βερβερόντα,Ververonta,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1477,Καστράκι,Kastraki,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1478,Λεπίτσα,Lepitsa,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1479,Μικρή Βουρλιά,Mikri Vourlia,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1480,Μπούκα,Bouka,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1481,Νεράκι,Neraki,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1488,Παραλία Κιβερίου,Paralia Kiveriou,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1489,Παραλία Μύλων,Paralia Mylon,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
1490,Παραλία Σαλάντι,Paralia Salanti,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1491,Παραλία Τιμενίου,Paralia Timeniou,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1492,Παραλία Φούρνων,Paralia Fournon,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
1493,Πετροθάλασσα,Petrothalassa,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1494,Πλάκα Δρεπάνου,Plaka Drepanou,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
1497,Ίρια,Iria,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1500,Κουβέρτα,Kouverta,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1501,Κουνουπί,Kounoupi,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1502,Χινίτσα,Chinitsa,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,accepted,2026-06-28T13:40:45.286Z,Commons title identifies the private beach at AKS Hinitsa/Chinitsa Bay in Porto Heli; geotag is close to the beach record and visual QA shows the beach.,1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Private%20beach%20of%20AKS%20Hinitsa%20Bay%20Resort%20in%20Porto%20Heli%2C%20Greece%20(48760337702).jpg&width=800,https://commons.wikimedia.org/wiki/File%3APrivate%20beach%20of%20AKS%20Hinitsa%20Bay%20Resort%20in%20Porto%20Heli%2C%20Greece%20(48760337702).jpg
1503,Παραλία Δάρδεζα,Paralia Dardeza,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1504,Κόστα,Kosta,peloponnese-argolida-mainland,Argolida,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
1505,Άγιος Χριστόφορος - Ζαρίτισι Τυρού,Agios Christoforos - Zaritisi Tyrou,peloponnese-arkadia-mainland,Arkadia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1506,Άμμος του Μουλά,Ammos tou Moula,peloponnese-arkadia-mainland,Arkadia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1509,Ζαρίτσι,Zaritsi,peloponnese-arkadia-mainland,Arkadia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1513,Νεκροταφείο,Nekrotafio,peloponnese-arkadia-mainland,Arkadia,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
1517,Παραλία Ξηροπήγαδου,Paralia Xiropigadou,peloponnese-arkadia-mainland,Arkadia,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
1519,Πούλιθρα,Poulithra,peloponnese-arkadia-mainland,Arkadia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1523,Καλογερολίμανο,Kalogerolimano,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1525,Κοκκώσι,Kokkosi,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1527,Λευκή,Levki,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1529,Μεγάλο Αμόνι,Megalo Amoni,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1530,Μικρό Αμόνι,Mikro Amoni,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1531,Παραλία Αγία Σωτήρα,Paralia Agia Sotira,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1534,Παραλία Λυκοποριάς,Paralia Lykoporias,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
