region,prefecture,place,index,name,beforeAccess,afterAccess,beforeConfidence,afterConfidence,beforeOrganized,afterOrganized,beforeSourceUrlCount,afterSourceUrlCount,actions
Ionian Islands,Kefalonia,Kefalonia,36,Καραβόμυλος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Kefalonia,Kefalonia,37,Κατελειός,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Kefalonia,Kefalonia,38,Κορώνι,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,39,Κουμαριά,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,40,Κουνόπετρα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Kefalonia,Kefalonia,41,Λίθος,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,42,Λαγκαδάκια,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,43,Λεύκα,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,44,Λιμένια,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,46,Λυγιά,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,47,Λυγιά,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,50,Μούντα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,51,Μύρτος,asphalt_road,asphalt_road,medium,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note|confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,52,Νιψιάς,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,54,Παραλία Αγία Βαρβάρα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Kefalonia,Kefalonia,55,Παραλία Αγία Ιερουσαλήμ,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Kefalonia,Kefalonia,57,Παραλία Γιαλισκάρι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,59,Παραλία Κόλπος Κορμοράνων,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,60,Παραλία Παλιολινός,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,62,Πετανι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Ionian Islands,Kefalonia,Kefalonia,65,Ράγια,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,66,Σπίθι,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,67,Σπαρτιάς,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Kefalonia,Kefalonia,68,Τραπεζάκι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Kefalonia,Kefalonia,69,Φωκι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,70,Ψαμούσα,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,71,Ελιές,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Kefalonia,Kefalonia,74,Χοργοτά,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,0,Breath of Zorbas beach,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Lefkada,Lefkada,1,Δεσίμι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Lefkada,Lefkada,2,Καμάρι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,3,Παραλία Νικιάνας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Lefkada,Lefkada,4,Νότια Παραλία Νικιάνας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Lefkada,Lefkada,6,Λίμνη / Στροφή,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,9,Αγιοφύλλι,hiking_path_easy,hiking_path_easy,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Lefkada,Lefkada,10,Αμμούσα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Ionian Islands,Lefkada,Lefkada,11,Αμμόγλωσσα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,13,Ανώνυμη Παραλία Κομηλιό,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,14,Ασπρογιαλός,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,16,Βασιλική,asphalt_road,asphalt_road,medium,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note|confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,17,Γάϊδαρος,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,18,Γιαλός,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,19,Γύρα (Άννα),asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Ionian Islands,Lefkada,Lefkada,22,Κάστρο,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Ionian Islands,Lefkada,Lefkada,24,Καμίνια,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,25,Κρυονέρι,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,26,Λυγιά,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Lefkada,Lefkada,32,Πλάκα (Βαγιά),asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,33,Πόρτο Κάτσικι,hiking_path_easy,unknown,medium,low,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note|access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,34,Σκάλα Γιαλού,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Lefkada,35,Φτέρη,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Meganisi,0,Λιμονάρι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Meganisi,1,Αμπελάκια,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Meganisi,2,Ελιά,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Lefkada,Meganisi,3,Αθερινός,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Lefkada,Meganisi,4,Άγιος Ιωάννης,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Lefkada,Meganisi,5,Πασουμάκι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Lefkada,Meganisi,6,Σπηλιά,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Lefkada,Meganisi,7,Φανάρι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,0,Άγιος Νικόλαος Βολιμών,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,2,Αμπούλα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,4,Δάφνη,passable_dirt_road,passable_dirt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,5,Καλαμάκι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,6,Κορακονήσι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Zakynthos,Zakynthos,7,Κρεμμύδι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Zakynthos,Zakynthos,9,Μικρή Ξύγκια,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Zakynthos,Zakynthos,10,Μαδράκια,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,12,Πόρτο Ρόξα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,15,Βαθύ Λαγκάδι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Zakynthos,Zakynthos,18,Αμμούδι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,19,Ατσίγγανος,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Zakynthos,Zakynthos,21,Καμαρωτή,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Ionian Islands,Zakynthos,Zakynthos,23,Μακρύς Γιαλός,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,24,Μαυράτζης,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,28,Παραλία Κεριού,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,29,Παραλία Μαραθιά,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
Ionian Islands,Zakynthos,Zakynthos,32,Παραλία Σελίνας Φιλίππων,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Ionian Islands,Zakynthos,Zakynthos,37,Πόρτο Ρώμα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
North Aegean,Agios Efstratios,Agios Efstratios,0,Άγιος Δημήτριος,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Agios Efstratios,Agios Efstratios,1,Άγιος Αντώνιος,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Agios Efstratios,Agios Efstratios,3,Αλονίτσι,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Agios Efstratios,Agios Efstratios,7,Τρηγάρη,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Agios Efstratios,Agios Efstratios,9,Φράγκου,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,0,Παραλία Αμάδων,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
North Aegean,Chios,Chios,1,Παραλία Πυργιά (νότιος όρμος),asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,2,Παραλία Πυργιά (βόρειος όρμος),asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,3,Bella Vista,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|added_organized_downgrade_note
North Aegean,Chios,Chios,5,Μάναγρος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
North Aegean,Chios,Chios,6,Μέγας Λιμνιώνας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
North Aegean,Chios,Chios,7,Παραλία Τραχύλι,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,8,Βίγλα,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|added_organized_downgrade_note
North Aegean,Chios,Chios,9,Αγία Δύναμη,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,10,Αγία Ειρήνη,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,12,Αποθήκα,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,13,Γυαλί,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,14,Ελίντα,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,17,Μακριά Άμμος,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,19,Ναγός,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,20,Παραλία Άγιος Ισίδωρος,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,21,Παραλία Αυλωνία,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,22,Αυλωνιά Πυργίου,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,24,Παραλία Κάμπια,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,25,Παραλία Κάτω Φανά,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,26,Παραλία Καρύντα,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,28,Παραλία Μυρσινίδι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,29,Παραλία των Γλάρων,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,30,Ποταμοί,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,31,Σαλάγωνα,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,32,Τηγάνι,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Chios,33,Τραχήλι,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Oinousses,0,Κακοπετριά,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Oinousses,1,Φασόλι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
North Aegean,Chios,Oinousses,2,Μπιλάλι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Oinousses,3,Απήγανου,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Oinousses,4,Φώκια,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
North Aegean,Chios,Oinousses,6,Χατζαλή,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
North Aegean,Chios,Psara,0,Αρχοντίκι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:1|added_organized_downgrade_note
North Aegean,Chios,Psara,1,Κατσούνι,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
North Aegean,Chios,Psara,2,Λάκκα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
North Aegean,Chios,Psara,3,Λήμνος,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Chios,Psara,4,Λαζαρέτα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Fournoi,1,Κασίδι,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Fournoi,2,Βιτσίλα,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Fournoi,3,Πετροκόπι,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Fournoi,4,Ελιδάκι,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Fournoi,5,Καμπί,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
North Aegean,Ikaria,Fournoi,6,Κουμαρά,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,0,Άρης Ποταμός,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,1,Αγάλιασμα,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,2,Αρμενιστής,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
North Aegean,Ikaria,Ikaria,3,Ιερό,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,4,Κάμπος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
North Aegean,Ikaria,Ikaria,5,Κεραμέ,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,6,Κυπαρίσσι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,7,Λιβάδι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
North Aegean,Ikaria,Ikaria,8,Μεσακτή,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:4|added_organized_downgrade_note
North Aegean,Ikaria,Ikaria,9,Νας,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,10,Παραλία Ξυλοσύρτη,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,11,Του Κοντού το Λάκωμα,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
North Aegean,Ikaria,Ikaria,12,Παρθένι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,13,Πριόνι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,16,Τράχηλα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
North Aegean,Ikaria,Ikaria,17,Φυρόδη,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Ikaria,Ikaria,18,Φύτεμα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Lemnos,Lemnos,0,Αυλώνας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
North Aegean,Lemnos,Lemnos,1,Διαπόρι (δυτική ακτή),asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
North Aegean,Lemnos,Lemnos,2,Γομάτι,passable_dirt_road,passable_dirt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
North Aegean,Lemnos,Lemnos,3,Καρβουνόλακκα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
North Aegean,Lemnos,Lemnos,4,Κάσπακας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
North Aegean,Lemnos,Lemnos,5,Καταπόδι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
North Aegean,Lemnos,Lemnos,6,Κόκκινα (βόρειος όρμος),passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Lemnos,Lemnos,7,Λιμάνι Αγιάς,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Lemnos,Lemnos,8,Λουρί,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Lemnos,Lemnos,9,Παναγιάς Πηγάδελι,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Lemnos,Lemnos,10,Παρθενόμυθος,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
North Aegean,Lemnos,Lemnos,11,Σκανδάλη,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
North Aegean,Lemnos,Lemnos,12,Σκίδι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
North Aegean,Lemnos,Lemnos,13,Τρυγή,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
North Aegean,Lemnos,Lemnos,14,Ζεματάς,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
North Aegean,Lemnos,Lemnos,15,Άγιος Ιωάννης,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
North Aegean,Lemnos,Lemnos,16,Βάθρακας,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
North Aegean,Lemnos,Lemnos,17,Διαπόρι (ανατολική ακτή),asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
North Aegean,Lemnos,Lemnos,19,Καλλιθέα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
