id,beach,region,file,license,author,sourcePageUrl,imageUrl,metadataStatus,batch,verificationNote
2474,Agios Sergios,Tilos,Άγιος Σέργιος.jpg,CC BY-SA 4.0,Giannissp,https://commons.wikimedia.org/wiki/File%3A%CE%86%CE%B3%CE%B9%CE%BF%CF%82%20%CE%A3%CE%AD%CF%81%CE%B3%CE%B9%CE%BF%CF%82.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%86%CE%B3%CE%B9%CE%BF%CF%82%20%CE%A3%CE%AD%CF%81%CE%B3%CE%B9%CE%BF%CF%82.jpg&width=800,candidate-report-verified,eighth-pass,Exact Commons filename identifies Agios Sergios; Commons search/category context ties the file to Tilos and visual QA shows the pebble beach.
2490,Paralia Avlakia,Pserimos,Pserimos 1.jpg,CC BY-SA 3.0,kallerna,https://commons.wikimedia.org/wiki/File%3APserimos%201.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Pserimos%201.jpg&width=800,candidate-report-verified,twenty-fifth-pass,Commons geotag is 107m from Paralia Avlakia on Pserimos; visual QA shows the beach and bay.
2500,Marathi,Marathi,Kato Marathi - panoramio (9).jpg,CC BY 3.0,Tanya Dedyukhina,https://commons.wikimedia.org/wiki/File%3AKato%20Marathi%20-%20panoramio%20(9).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kato%20Marathi%20-%20panoramio%20(9).jpg&width=800,candidate-report-verified,twenty-fifth-pass,"Commons title identifies Kato Marathi; visual QA shows the beach area, not a generic Marathi-language false positive."
2502,Akoli,Achaia,Akoli1.JPG,CC BY-SA 4.0,Tony Esopi,https://commons.wikimedia.org/wiki/File%3AAkoli1.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Akoli1.JPG&width=800,candidate-report-verified,fifteenth-pass,"Commons description identifies Akoli beach at Rododafni, Achaia; visual QA shows the shore/beach."
2508,Paralia Akratas,Achaia,"Paralia Akratas or Krathi, Achaia, 06-07-2008.jpg",CC BY-SA 4.0,Enpatrais (όνομα χρήστη στη Βικιπαίδεια) / Enpatrais at Greek Wikipedia,https://commons.wikimedia.org/wiki/File%3AParalia%20Akratas%20or%20Krathi%2C%20Achaia%2C%2006-07-2008.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Paralia%20Akratas%20or%20Krathi%2C%20Achaia%2C%2006-07-2008.jpg&width=800,candidate-report-verified,fifteenth-pass,Commons title and description identify Paralia Akratas/Krathi in Achaia; visual QA shows the beach.
2512,Paralia Kalogrias,Achaia,Παραλία Καλογριάς - Kalogria Beach.jpg,CC BY-SA 4.0,Argymeg,https://commons.wikimedia.org/wiki/File%3A%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%9A%CE%B1%CE%BB%CE%BF%CE%B3%CF%81%CE%B9%CE%AC%CF%82%20-%20Kalogria%20Beach.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%9A%CE%B1%CE%BB%CE%BF%CE%B3%CF%81%CE%B9%CE%AC%CF%82%20-%20Kalogria%20Beach.jpg&width=800,candidate-report-verified,seventeenth-pass,Commons filename/category identify Paralia Kalogrias / Kalogria Beach; visual QA shows the sandy beach.
2601,Paralia Votsi,Alonissos,"Aerial view of Votsi, Alonnisos, Greece (51695772481).jpg",CC BY 2.0,dronepicr,https://commons.wikimedia.org/wiki/File%3AAerial%20view%20of%20Votsi%2C%20Alonnisos%2C%20Greece%20(51695772481).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Aerial%20view%20of%20Votsi%2C%20Alonnisos%2C%20Greece%20(51695772481).jpg&width=800,candidate-report-verified,twenty-fifth-pass,"Commons title identifies Votsi, Alonnisos and geotag is near the beach; visual QA shows the cove/beach."
2607,Rousoum Gialos,Alonissos,"Aerial view of Rousoum Gialos Beach, Alonnisos, Greece (51696451089).jpg",CC BY 2.0,dronepicr,https://commons.wikimedia.org/wiki/File%3AAerial%20view%20of%20Rousoum%20Gialos%20Beach%2C%20Alonnisos%2C%20Greece%20(51696451089).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Aerial%20view%20of%20Rousoum%20Gialos%20Beach%2C%20Alonnisos%2C%20Greece%20(51696451089).jpg&width=800,candidate-report-verified,seventh-pass,"Exact Commons title identifies Rousoum Gialos Beach, Alonnisos and the geotag is close to the beach record; visual QA shows the beach/shoreline."
2672,Sykitsa (Sourpi),Pelion / Magnesia,"Unnamed Road, Almiros 370 08, Greece - panoramio.jpg",CC BY 3.0,Thanos Hrisikos,https://commons.wikimedia.org/wiki/File%3AUnnamed%20Road%2C%20Almiros%20370%2008%2C%20Greece%20-%20panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Unnamed%20Road%2C%20Almiros%20370%2008%2C%20Greece%20-%20panoramio.jpg&width=800,candidate-report-verified,third-pass,Commons geotag 17m at the beach coordinate; visual QA shows the small beach/cove rather than a generic inland view.
2673,Agii Saranta,Pelion / Magnesia,Agii Saranta 1.JPG,CC BY-SA 4.0,Andreas Routsias,https://commons.wikimedia.org/wiki/File%3AAgii%20Saranta%201.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Agii%20Saranta%201.JPG&width=800,candidate-report-verified,third-pass,Exact Commons title Agii Saranta and geotag near the beach; visual QA shows the beach with umbrellas.
2687,Kastri,Magnesia (Pelion),"Floisvos (waves crashing on sand), Kastri, South Pelion.jpg",CC BY-SA 4.0,Jnkar,https://commons.wikimedia.org/wiki/File%3AFloisvos%20(waves%20crashing%20on%20sand)%2C%20Kastri%2C%20South%20Pelion.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Floisvos%20(waves%20crashing%20on%20sand)%2C%20Kastri%2C%20South%20Pelion.jpg&width=800,candidate-report-verified,thirteenth-pass,"Commons title identifies Kastri, South Pelion and category places it under Beaches of Pelion; visual QA shows the beach shoreline."
2697,Mikro,Pelion,Παραλία Μικρό Πηλίου.jpg,CC BY-SA 4.0,Maria Michali,https://commons.wikimedia.org/wiki/File:%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1_%CE%9C%CE%B9%CE%BA%CF%81%CF%8C_%CE%A0%CE%B7%CE%BB%CE%AF%CE%BF%CF%85.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%9C%CE%B9%CE%BA%CF%81%CF%8C%20%CE%A0%CE%B7%CE%BB%CE%AF%CE%BF%CF%85.jpg&width=800,fallback-local-candidate-report,,"Exact Greek Commons file title identifies Mikro beach, Pelion; visual QA shows the beach."
2702,Damouchari,Pelion / Magnesia,Παραλία Νταμούχαρη 02.jpg,CC BY-SA 4.0,Spirosparas,https://commons.wikimedia.org/wiki/File%3A%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%9D%CF%84%CE%B1%CE%BC%CE%BF%CF%8D%CF%87%CE%B1%CF%81%CE%B7%2002.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/%CE%A0%CE%B1%CF%81%CE%B1%CE%BB%CE%AF%CE%B1%20%CE%9D%CF%84%CE%B1%CE%BC%CE%BF%CF%8D%CF%87%CE%B1%CF%81%CE%B7%2002.jpg&width=800,candidate-report-verified,third-pass,Exact Greek Commons title Paralia Damouchari; visual QA shows the beach and cove.
2725,Chorevto,Pelion / Magnesia,"Horefto, Beach - panoramio.jpg",CC BY-SA 3.0,manfred matticka,https://commons.wikimedia.org/wiki/File%3AHorefto%2C%20Beach%20-%20panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Horefto%2C%20Beach%20-%20panoramio.jpg&width=800,candidate-report-verified,third-pass,"Commons title Horefto, Beach identifies Chorevto/Horefto beach; visual QA shows the beach."
3000,Kleftiko,Milos,"Sea caves at Kleftiko on Milos Island, Greece.jpg",CC BY 2.0,dronepicr,https://commons.wikimedia.org/wiki/File%3ASea%20caves%20at%20Kleftiko%20on%20Milos%20Island%2C%20Greece.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Sea%20caves%20at%20Kleftiko%20on%20Milos%20Island%2C%20Greece.jpg&width=800,candidate-report-verified,sixth-pass,Exact Commons title identifies the sea caves at Kleftiko on Milos; Commons geotag is 185m from the beach/swim-spot record and visual QA shows Kleftiko water and rock formations.
3009,Nea Roda,Halkidiki,Nea Roda beach,by-sa 4.0,Tomisti,https://commons.wikimedia.org/w/index.php?curid=83486790,https://upload.wikimedia.org/wikipedia/commons/6/6d/Nea_Roda_beach.jpg,candidate-report-verified,second-pass,"Wikimedia/Openverse title and Commons page identify Nea Roda beach, Chalkidiki."
3020,Agios Andreas,Messinia,"Agios Andreas, Messinia, Greece.jpg",CC BY-SA 4.0,PetrosZtn,https://commons.wikimedia.org/wiki/File%3AAgios%20Andreas%2C%20Messinia%2C%20Greece.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Agios%20Andreas%2C%20Messinia%2C%20Greece.jpg&width=800,candidate-report-verified,twenty-second-pass,"Commons title identifies Agios Andreas, Messinia, and visual QA shows the beach/harbor shore at the settlement."
3049,PDE Lakkopetra,Achaia,Lakopetra - panoramio - dims321 (1).jpg,CC BY 3.0,dims321,https://commons.wikimedia.org/wiki/File%3ALakopetra%20-%20panoramio%20-%20dims321%20(1).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Lakopetra%20-%20panoramio%20-%20dims321%20(1).jpg&width=800,candidate-report-verified,seventeenth-pass,Commons filename/category identify Lakopetra in Dytiki Achaia; visual QA shows the beach.
3055,Dimitrani,Salamina,Dimitrani.jpg,CC BY-SA 3.0,C messier,https://commons.wikimedia.org/wiki/File%3ADimitrani.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Dimitrani.jpg&width=800,candidate-report-verified,eighth-pass,Exact Commons title identifies Dimitrani; visual QA shows the beach/shoreline at the Dimitrani settlement.
3056,Kaki Vigla,Salamina,Kaki vigla 02.JPG,Public domain,Papatrexas at English Wikipedia,https://commons.wikimedia.org/wiki/File%3AKaki%20vigla%2002.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Kaki%20vigla%2002.JPG&width=800,candidate-report-verified,eighth-pass,"Commons file description identifies another view of Kaki Vigla Beach, Salamina; visual QA shows the Kaki Vigla shoreline."
3059,Perani,Salamina,"Perani, Salamis.jpg",CC BY-SA 3.0,C messier,https://commons.wikimedia.org/wiki/File%3APerani%2C%20Salamis.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Perani%2C%20Salamis.jpg&width=800,candidate-report-verified,eighth-pass,"Exact Commons title identifies Perani, Salamis; Commons category context lists it under beaches of Salamina and visual QA shows the beach."
3061,Charoupias,Salamina,Paralia xaroupia - panoramio.jpg,CC BY 3.0,mike-gate-7,https://commons.wikimedia.org/wiki/File:Paralia_xaroupia_-_panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Paralia%20xaroupia%20-%20panoramio.jpg&width=800,fallback-local-candidate-report,,Geotagged Commons photo within 17m of the beach and exact beach-like filename; visual QA shows the beach.
3085,Paralia Lalarias,Skiathos,"2012-07-13. Λαλάρια, Σκιάθος (3).jpg",CC BY-SA 4.0,VasilisGkitersos,https://commons.wikimedia.org/wiki/File%3A2012-07-13.%20%CE%9B%CE%B1%CE%BB%CE%AC%CF%81%CE%B9%CE%B1%2C%20%CE%A3%CE%BA%CE%B9%CE%AC%CE%B8%CE%BF%CF%82%20(3).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/2012-07-13.%20%CE%9B%CE%B1%CE%BB%CE%AC%CF%81%CE%B9%CE%B1%2C%20%CE%A3%CE%BA%CE%B9%CE%AC%CE%B8%CE%BF%CF%82%20(3).jpg&width=800,candidate-report-verified,twenty-fifth-pass,Commons category Lalaria Beach (Skiathos) and exact Greek title identify Lalaria; visual QA shows the beach and cliffs.
3087,Chrysi Milia,Alonissos,"Top-down aerial of Chrisi Milia Beach, Alonnisos, Greece (51696661665).jpg",CC BY 2.0,dronepicr,https://commons.wikimedia.org/wiki/File:Top-down_aerial_of_Chrisi_Milia_Beach%2C_Alonnisos%2C_Greece_(51696661665).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Top-down%20aerial%20of%20Chrisi%20Milia%20Beach%2C%20Alonnisos%2C%20Greece%20(51696661665).jpg&width=800,fallback-local-candidate-report,,"Exact Commons file title identifies Chrisi Milia Beach, Alonnisos; visual QA shows the beach."
3088,Mykoniatika,Halkidiki,Paralia Mykoniatika.jpg,Attribution,Lemur12,https://commons.wikimedia.org/wiki/File%3AParalia%20Mykoniatika.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Paralia%20Mykoniatika.jpg&width=800,candidate-report-verified,fourteenth-pass,"Commons description identifies the beach in Mykoniatika, Chalkidiki; visual QA shows the beach."
3089,Sfagia,Rethymno / Crete,Panormo le Port - panoramio.jpg,CC BY 3.0,mcfr,https://commons.wikimedia.org/wiki/File%3APanormo%20le%20Port%20-%20panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Panormo%20le%20Port%20-%20panoramio.jpg&width=800,candidate-report-verified,fifth-pass,Commons geotag 6m at the Sfagia/Panormo beach coordinate; visual QA shows the small beach/harbor shoreline.
3099,Akoli (Kerkyra),Corfu,Corfu September 2009 - Acoli Beach - panoramio.jpg,CC BY 3.0,maczopikczu,https://commons.wikimedia.org/wiki/File:Corfu_September_2009_-_Acoli_Beach_-_panoramio.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Corfu%20September%202009%20-%20Acoli%20Beach%20-%20panoramio.jpg&width=800,fallback-local-candidate-report,,"Exact Commons file title identifies Acoli/Akoli Beach, Corfu; visual QA shows the beach."
3103,Paralia Kalami (Kerkyra),Corfu,Beach in town Kalami at Corfu.jpg,CC BY-SA 4.0,Kubajdaa22cz,https://commons.wikimedia.org/wiki/File%3ABeach%20in%20town%20Kalami%20at%20Corfu.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Beach%20in%20town%20Kalami%20at%20Corfu.jpg&width=800,candidate-report-verified,thirteenth-pass,"Exact Commons title identifies the beach in Kalami, Corfu; visual QA shows the beach/cove."
3105,Skala (Kefalonia),Kefalonia,Skala Beach in Kefalonia,by 2.0,alanlambphotography,https://www.flickr.com/photos/97571734@N02/36411359903,https://live.staticflickr.com/4345/36411359903_d182543f87_b.jpg,candidate-report-verified,third-pass,Openverse/Flickr CC photo title identifies Skala Beach in Kefalonia; visual QA shows the sandy beach with umbrellas.
3113,Plaka (Chora Skopelou),Skopelos,Two boats on the sand shore (Unsplash).jpg,CC0,Nikola Radojcic nikolor,https://commons.wikimedia.org/wiki/File%3ATwo%20boats%20on%20the%20sand%20shore%20(Unsplash).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Two%20boats%20on%20the%20sand%20shore%20(Unsplash).jpg&width=800,candidate-report-verified,twenty-fifth-pass,Commons geotag is 79m from Plaka (Chora Skopelou); visual QA shows boats on the sandy shore.
